5020.8449,1.038483014,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5078.470183,1.050197856,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5136.275655,1.020404224,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5193.89082,1.011811261,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5251.632678,1.002210423,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5309.207349,0.988028905,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5366.748651,0.995197805,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5424.177795,0.997353732,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5481.668359,0.986974515,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5539.252258,0.998706207,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5596.775884,0.998337196,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5654.000505,0.999604984,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5711.47405,0.989858849,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5768.873785,0.994630813,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5826.287004,0.997145502,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5883.822797,1.004347503,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5941.266864,1.007272397,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5998.628641,0.99795728,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6055.960867,1.006248811,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6113.525874,1.00694004,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6170.865756,1.000099997,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6228.483063,0.99641983,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6285.766215,0.996941483,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6343.508859,0.980207123,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6400.869871,0.979159463,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6458.346442,0.973801235,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6515.851051,0.946918847,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6573.417862,0.924345684,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6631.276989,0.907982508,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6688.8032,0.87477238,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6746.147189,0.848579834,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6803.764356,0.839818367,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6861.227137,0.80906404,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6918.812911,0.790167377,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6976.56636,0.770999044,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
